time_epoch,time_iso,lat,lon,error_km,count,arrays,backazimuths,time_span_s,source_file
1603104216.613,2020-10-19T10:43:36.612501+00:00,-76.687649,-103.675767,0.0,2,0;1,310.0;235.0;310.0;200.0,76075.425,locations_summary_20201019.csv
1603142227.5,2020-10-19T21:17:07.500000+00:00,-77.559767,-100.774113,0.0,2,0;1,190.0;330.0;20.0;330.0,4.75,locations_summary_20201019.csv
1603152422.788,2020-10-20T00:07:02.787500+00:00,-77.293597,-100.617454,0.0,2,0;1,240.0;320.0;115.0;320.0,8.325,locations_summary_20201020.csv
1603152466.35,2020-10-20T00:07:46.350000+00:00,-76.981198,-104.325782,0.0,2,0;1,115.0;30.0;285.0;30.0,21.25,locations_summary_20201020.csv
1603238723.05,2020-10-21T00:05:23.050000+00:00,-77.343729,-100.594704,0.0,3,0;1,215.0;140.0;165.0;140.0;230.0;325.0,80.375,locations_summary_20201021.csv
1603242560.2,2020-10-21T01:09:20.200000+00:00,-76.627401,-103.991153,0.0,2,0;1,130.0;230.0;130.0;85.0,7528.65,locations_summary_20201021.csv
1603325130.875,2020-10-22T00:05:30.875000+00:00,-76.261668,-102.600754,0.0,2,0;1,155.0;20.0;155.0;215.0,20.85,locations_summary_20201022.csv
1603325201.188,2020-10-22T00:06:41.187500+00:00,-77.264016,-100.236147,0.0,2,0;1,55.0;315.0;240.0;315.0,10.025,locations_summary_20201022.csv
1603411569.0,2020-10-23T00:06:09+00:00,-77.297858,-100.087498,0.0,3,0;1,65.0;135.0;295.0;135.0;215.0;135.0,24.875,locations_summary_20201023.csv
1603411746.3,2020-10-23T00:09:06.300000+00:00,-77.070842,-99.474954,0.0,2,0;1,45.0;300.0;45.0;120.0,15.7,locations_summary_20201023.csv
1603497985.725,2020-10-24T00:06:25.725000+00:00,-76.386251,-101.550452,0.0,2,0;1,345.0;65.0;165.0;65.0,21.85,locations_summary_20201024.csv
1603498113.9,2020-10-24T00:08:33.900001+00:00,-76.965954,-98.507949,0.0,3,0;1,235.0;110.0;55.0;110.0;230.0;110.0,20.25,locations_summary_20201024.csv
1603584321.9,2020-10-25T00:05:21.900000+00:00,-76.54678,-103.130202,0.0,4,0;1,320.0;275.0;320.0;65.0;320.0;350.0;325.0;245.0,42833.025,locations_summary_20201025.csv
1603584412.963,2020-10-25T00:06:52.962500+00:00,-79.234333,-101.220184,0.0,2,0;1,185.0;350.0;185.0;350.0,132.075,locations_summary_20201025.csv
1603757139.263,2020-10-27T00:05:39.262500+00:00,-76.344602,-101.599472,0.0,2,0;1,345.0;250.0;345.0;50.0,5.675,locations_summary_20201027.csv
1603757337.912,2020-10-27T00:08:57.912500+00:00,-76.864163,-101.281894,0.0,2,0;1,160.0;125.0;155.0;120.0,81.225,locations_summary_20201027.csv
1603783922.1,2020-10-27T07:32:02.100000+00:00,-77.247831,-100.051425,0.0,2,0;1,215.0;310.0;100.0;135.0,52736.25,locations_summary_20201027.csv
1603843641.988,2020-10-28T00:07:21.987501+00:00,-77.560643,-93.954173,0.0,2,0;1,280.0;295.0;280.0;115.0,15.825,locations_summary_20201028.csv
1603883432.263,2020-10-28T11:10:32.262500+00:00,-76.877498,-98.246647,0.0,2,0;1,55.0;285.0;45.0;105.0,79502.225,locations_summary_20201028.csv
1603843717.675,2020-10-28T00:08:37.675001+00:00,-77.280848,-100.328718,0.0,3,0;1,55.0;140.0;235.0;140.0;240.0;130.0,72.8,locations_summary_20201028.csv
1603923199.625,2020-10-28T22:13:19.625000+00:00,-77.807135,-102.32558,0.0,2,0;1,45.0;350.0;35.0;350.0,10.95,locations_summary_20201028.csv
1603930399.787,2020-10-29T00:13:19.787500+00:00,-76.502549,-102.015228,0.0,4,0;1,160.0;255.0;335.0;80.0;335.0;235.0;335.0;275.0,229.15,locations_summary_20201029.csv
1604016316.425,2020-10-30T00:05:16.425001+00:00,-77.180482,-99.455417,0.0,2,0;1,55.0;125.0;250.0;125.0,3.7,locations_summary_20201030.csv
1604038135.263,2020-10-30T06:08:55.262501+00:00,-76.85973,-99.743735,0.0,2,0;1,25.0;285.0;195.0;115.0,43473.425,locations_summary_20201030.csv
1604016477.075,2020-10-30T00:07:57.075000+00:00,-77.309348,-100.559397,0.0,3,0;1,30.0;140.0;80.0;140.0;250.0;140.0,18.075,locations_summary_20201030.csv
1604102742.175,2020-10-31T00:05:42.175000+00:00,-76.735384,-104.010944,0.0,2,0;1,305.0;50.0;305.0;220.0,15.75,locations_summary_20201031.csv
1604189566.787,2020-11-01T00:12:46.787500+00:00,-77.332897,-100.937889,0.0,2,0;1,230.0;325.0;270.0;325.0,23.425,locations_summary_20201101.csv
1604275584.6,2020-11-02T00:06:24.600000+00:00,-77.439916,-100.608734,0.0,3,0;1,190.0;325.0;0.0;325.0;35.0;325.0,17.2,locations_summary_20201102.csv
1604275625.263,2020-11-02T00:07:05.262500+00:00,-76.966908,-99.547041,0.0,2,0;1,35.0;115.0;30.0;115.0,19.725,locations_summary_20201102.csv
1604448319.037,2020-11-04T00:05:19.037500+00:00,-77.556889,-101.262656,0.0,2,0;1,210.0;155.0;40.0;155.0,12.325,locations_summary_20201104.csv
1604621360.7,2020-11-06T00:09:20.700000+00:00,-76.178025,-102.258631,0.0,3,0;1,160.0;210.0;335.0;205.0;165.0;215.0,342.375,locations_summary_20201106.csv
1604621280.488,2020-11-06T00:08:00.487500+00:00,-76.643612,-103.354419,0.0,2,0;1,315.0;220.0;315.0;355.0,67.225,locations_summary_20201106.csv
1604794020.338,2020-11-08T00:07:00.337500+00:00,-77.347378,-100.422465,0.0,2,0;1,260.0;315.0;25.0;325.0,215.125,locations_summary_20201108.csv
1604880349.038,2020-11-09T00:05:49.037500+00:00,-77.602982,-115.747097,0.0,2,0;1,265.0;250.0;265.0;250.0,13.725,locations_summary_20201109.csv
1604880451.625,2020-11-09T00:07:31.625000+00:00,-78.682864,-77.787652,0.0,2,0;1,105.0;290.0;105.0;290.0,17.6,locations_summary_20201109.csv
1604966747.675,2020-11-10T00:05:47.675000+00:00,-76.439111,-96.700059,0.0,2,0;1,45.0;85.0;225.0;85.0,16.0,locations_summary_20201110.csv
1604966753.55,2020-11-10T00:05:53.550000+00:00,-76.859263,-98.545585,0.0,2,0;1,45.0;285.0;225.0;285.0,16.0,locations_summary_20201110.csv
1605053388.275,2020-11-11T00:09:48.275000+00:00,-76.644021,-97.748381,0.0,3,0;1,220.0;90.0;220.0;275.0;230.0;275.0,153.15,locations_summary_20201111.csv
1605312546.8,2020-11-14T00:09:06.800000+00:00,-77.322185,-100.970836,0.0,3,0;1,240.0;145.0;275.0;145.0;255.0;145.0,478.05,locations_summary_20201114.csv
1605312429.35,2020-11-14T00:07:09.350000+00:00,-76.524655,-102.439692,0.0,4,0;1,150.0;85.0;150.0;250.0;150.0;245.0;330.0;265.0,573.375,locations_summary_20201114.csv
1605399186.825,2020-11-15T00:13:06.825000+00:00,-76.785579,-100.658059,0.0,2,0;1,0.0;285.0;350.0;115.0,940.1,locations_summary_20201115.csv
1605398736.35,2020-11-15T00:05:36.350000+00:00,-77.271399,-105.087721,0.0,3,0;1,90.0;215.0;90.0;210.0;95.0;25.0,6332.4,locations_summary_20201115.csv
1605398862.2,2020-11-15T00:07:42.200000+00:00,-77.298825,-85.133586,0.0,2,0;1,90.0;280.0;270.0;100.0,224.9,locations_summary_20201115.csv
1605398740.275,2020-11-15T00:05:40.275000+00:00,-76.092276,-102.0622,0.0,3,0;1,345.0;215.0;345.0;210.0;340.0;205.0,73196.575,locations_summary_20201115.csv
1605398982.725,2020-11-15T00:09:42.725000+00:00,-76.549582,-103.414072,0.0,3,0;1,315.0;100.0;320.0;100.0;320.0;165.0,39.9,locations_summary_20201115.csv
1605485165.925,2020-11-16T00:06:05.925000+00:00,-77.161191,-97.716936,0.0,2,0;1,255.0;295.0;80.0;295.0,24.6,locations_summary_20201116.csv
1605571686.875,2020-11-17T00:08:06.875000+00:00,-77.388457,-100.775316,0.0,2,0;1,15.0;140.0;40.0;150.0,290.2,locations_summary_20201117.csv
1605688603.737,2020-11-18T08:36:43.737500+00:00,-76.823578,-104.486093,0.0,2,0;1,295.0;225.0;300.0;50.0,61349.725,locations_summary_20201118.csv
1605657947.513,2020-11-18T00:05:47.512500+00:00,-77.207692,-101.666983,0.0,2,0;1,295.0;330.0;100.0;330.0,19.025,locations_summary_20201118.csv
1605658024.8,2020-11-18T00:07:04.800000+00:00,-76.951578,-100.745326,0.0,3,0;1,350.0;305.0;350.0;305.0;350.0;300.0,158.0,locations_summary_20201118.csv
1605744528.987,2020-11-19T00:08:48.987499+00:00,-76.409302,-100.645316,0.0,2,0;1,175.0;75.0;0.0;75.0,416.525,locations_summary_20201119.csv
1605785094.65,2020-11-19T11:24:54.649999+00:00,-76.898876,-104.727127,0.0,2,0;1,295.0;225.0;110.0;225.0,8.1,locations_summary_20201119.csv
1605831113.975,2020-11-20T00:11:53.975000+00:00,-77.033904,-103.613465,0.0,2,0;1,285.0;5.0;295.0;195.0,651.0,locations_summary_20201120.csv
1605830797.362,2020-11-20T00:06:37.362500+00:00,-77.179253,-102.43655,0.0,2,0;1,285.0;165.0;285.0;340.0,8.925,locations_summary_20201120.csv
1605830918.387,2020-11-20T00:08:38.387500+00:00,-77.174887,-100.118367,0.0,2,0;1,245.0;310.0;185.0;310.0,3.625,locations_summary_20201120.csv
1605832814.225,2020-11-20T00:40:14.225000+00:00,-76.592148,-103.775656,0.0,3,0;1,135.0;80.0;135.0;255.0;310.0;260.0,53150.675,locations_summary_20201120.csv
1606003623.95,2020-11-22T00:07:03.950000+00:00,-77.344418,-100.722468,0.0,5,0;1,210.0;145.0;275.0;145.0;200.0;145.0;260.0;320.0;50.0;320.0,447.5,locations_summary_20201122.csv
1606007403.45,2020-11-22T01:10:03.450000+00:00,-76.652939,-103.313449,0.0,2,0;1,315.0;30.0;315.0;350.0,9.3,locations_summary_20201122.csv
1606090227.525,2020-11-23T00:10:27.525000+00:00,-77.069038,-103.53265,0.0,3,0;1,290.0;195.0;110.0;175.0;285.0;190.0,358.9,locations_summary_20201123.csv
1606090086.675,2020-11-23T00:08:06.675000+00:00,-76.607036,-103.515079,0.0,2,0;1,315.0;230.0;315.0;60.0,3.5,locations_summary_20201123.csv
1606176324.4,2020-11-24T00:05:24.400000+00:00,-77.429804,-101.103702,0.0,2,0;1,50.0;150.0;45.0;150.0,11.9,locations_summary_20201124.csv
1606262712.838,2020-11-25T00:05:12.837500+00:00,-74.95155,-101.378425,0.0,2,0;1,175.0;195.0;355.0;195.0,6.375,locations_summary_20201125.csv
1606349140.025,2020-11-26T00:05:40.025000+00:00,-76.642064,-100.852793,0.0,2,0;1,350.0;100.0;355.0;275.0,64.55,locations_summary_20201126.csv
1606349284.737,2020-11-26T00:08:04.737500+00:00,-77.116076,-99.859452,0.0,4,0;1,225.0;125.0;225.0;125.0;30.0;125.0;30.0;125.0,19.575,locations_summary_20201126.csv
1606349343.562,2020-11-26T00:09:03.562500+00:00,-76.868778,-102.365372,0.0,2,0;1,315.0;145.0;135.0;145.0,17.125,locations_summary_20201126.csv
1606349354.263,2020-11-26T00:09:14.262500+00:00,-76.635856,-103.388486,0.0,2,0;1,315.0;200.0;135.0;200.0,17.125,locations_summary_20201126.csv
1606438084.975,2020-11-27T00:48:04.975000+00:00,-76.699142,-103.914321,0.0,2,0;1,305.0;50.0;310.0;45.0,5054.9,locations_summary_20201127.csv
1606435705.425,2020-11-27T00:08:25.425000+00:00,-76.878188,-110.954976,0.0,2,0;1,280.0;80.0;100.0;80.0,201.95,locations_summary_20201127.csv
1606521962.0,2020-11-28T00:06:02+00:00,-76.83196,-103.405108,0.0,2,0;1,125.0;20.0;125.0;175.0,11.35,locations_summary_20201128.csv
1606522066.525,2020-11-28T00:07:46.525000+00:00,-76.910224,-99.696118,0.0,2,0;1,30.0;295.0;20.0;290.0,158.55,locations_summary_20201128.csv
1606781163.25,2020-12-01T00:06:03.250000+00:00,-76.781997,-102.746556,0.0,2,0;1,315.0;330.0;315.0;330.0,15.3,locations_summary_20201201.csv
1606781297.588,2020-12-01T00:08:17.587500+00:00,-76.55841,-103.465876,0.0,2,0;1,315.0;275.0;320.0;225.0,221.025,locations_summary_20201201.csv
1606818965.1,2020-12-01T10:36:05.100000+00:00,-77.547241,-103.474347,0.0,2,0;1,250.0;5.0;250.0;180.0,75043.3,locations_summary_20201201.csv
1606953972.763,2020-12-03T00:06:12.762501+00:00,-76.737515,-98.74445,0.0,6,0;1,210.0;95.0;210.0;100.0;210.0;100.0;220.0;100.0;220.0;100.0;220.0;280.0,50.825,locations_summary_20201203.csv
1606954014.213,2020-12-03T00:06:54.212501+00:00,-77.432765,-100.630727,0.0,2,0;1,220.0;145.0;180.0;145.0,19.375,locations_summary_20201203.csv
1607040385.525,2020-12-04T00:06:25.524999+00:00,-76.629319,-104.286416,0.0,2,0;1,125.0;55.0;310.0;95.0,94.3,locations_summary_20201204.csv
1607040436.237,2020-12-04T00:07:16.237499+00:00,-76.701499,-100.013734,0.0,2,0;1,10.0;105.0;10.0;95.0,8.575,locations_summary_20201204.csv
1607126720.3,2020-12-05T00:05:20.300000+00:00,-77.184097,-106.23651,0.0,2,0;1,95.0;225.0;95.0;230.0,18.2,locations_summary_20201205.csv
1607126887.95,2020-12-05T00:08:07.950000+00:00,-77.143223,-99.902269,0.0,3,0;1,215.0;305.0;45.0;305.0;40.0;130.0,496.05,locations_summary_20201205.csv
1607213120.563,2020-12-06T00:05:20.562500+00:00,-76.443082,-103.108371,0.0,2,0;1,325.0;200.0;325.0;195.0,9.325,locations_summary_20201206.csv
1607386066.375,2020-12-08T00:07:46.375000+00:00,-77.278747,-100.421401,0.0,2,0;1,295.0;320.0;255.0;315.0,283.7,locations_summary_20201208.csv
1607472345.037,2020-12-09T00:05:45.037499+00:00,-76.456139,-103.882993,0.0,2,0;1,140.0;150.0;315.0;120.0,40.075,locations_summary_20201209.csv
1607472477.912,2020-12-09T00:07:57.912499+00:00,-76.609305,-103.017789,0.0,2,0;1,140.0;120.0;320.0;125.0,258.725,locations_summary_20201209.csv
1607472487.737,2020-12-09T00:08:07.737499+00:00,-77.892349,-101.991326,0.0,2,0;1,215.0;350.0;205.0;345.0,142.475,locations_summary_20201209.csv
1607558714.45,2020-12-10T00:05:14.450000+00:00,-76.752515,-103.903481,0.0,2,0;1,305.0;235.0;305.0;20.0,15.95,locations_summary_20201210.csv
1607731685.938,2020-12-12T00:08:05.937500+00:00,-75.985819,-98.377208,0.0,2,0;1,20.0;65.0;20.0;240.0,172.425,locations_summary_20201212.csv
1607731778.888,2020-12-12T00:09:38.887500+00:00,-77.031901,-100.099544,0.0,2,0;1,20.0;120.0;195.0;125.0,343.725,locations_summary_20201212.csv
1607731761.363,2020-12-12T00:09:21.362500+00:00,-76.600758,-103.062938,0.0,2,0;1,315.0;25.0;325.0;270.0,165.575,locations_summary_20201212.csv
1607731727.762,2020-12-12T00:08:47.762500+00:00,-76.867822,-98.405272,0.0,2,0;1,45.0;285.0;230.0;285.0,5.475,locations_summary_20201212.csv
1607904323.488,2020-12-14T00:05:23.487500+00:00,-77.213557,-104.757431,0.0,2,0;1,275.0;205.0;275.0;210.0,24.125,locations_summary_20201214.csv
1607904408.625,2020-12-14T00:06:48.625000+00:00,-77.370642,-100.940899,0.0,4,0;1,275.0;325.0;35.0;325.0;40.0;330.0;240.0;325.0,527.725,locations_summary_20201214.csv
1607990709.175,2020-12-15T00:05:09.174999+00:00,-76.488947,-101.95095,0.0,2,0;1,340.0;75.0;155.0;75.0,10.95,locations_summary_20201215.csv
1607990789.65,2020-12-15T00:06:29.649999+00:00,-77.499297,-101.525805,0.0,3,0;1,230.0;155.0;230.0;160.0;50.0;335.0,108.425,locations_summary_20201215.csv
1608077275.663,2020-12-16T00:07:55.662500+00:00,-76.987172,-104.237525,0.0,2,0;1,110.0;205.0;110.0;210.0,20.525,locations_summary_20201216.csv
1608249920.6,2020-12-18T00:05:20.600000+00:00,-77.279166,-101.463402,0.0,2,0;1,275.0;155.0;275.0;325.0,8.65,locations_summary_20201218.csv
1608250176.875,2020-12-18T00:09:36.875000+00:00,-77.344556,-100.438844,0.0,4,0;1,15.0;325.0;335.0;140.0;235.0;140.0;235.0;315.0,270.5,locations_summary_20201218.csv
1608249951.062,2020-12-18T00:05:51.062500+00:00,-76.84692,-99.944495,0.0,2,0;1,15.0;290.0;15.0;290.0,20.275,locations_summary_20201218.csv
1608249954.962,2020-12-18T00:05:54.962500+00:00,-75.851129,-98.772475,0.0,2,0;1,15.0;235.0;15.0;235.0,20.275,locations_summary_20201218.csv
1608336400.188,2020-12-19T00:06:40.187500+00:00,-76.731017,-97.989375,0.0,2,0;1,230.0;280.0;220.0;275.0,128.325,locations_summary_20201219.csv
1608336417.638,2020-12-19T00:06:57.637500+00:00,-76.661773,-100.231559,0.0,2,0;1,185.0;280.0;5.0;275.0,130.525,locations_summary_20201219.csv
1608336412.887,2020-12-19T00:06:52.887500+00:00,-75.845468,-97.156909,0.0,2,0;1,210.0;65.0;205.0;60.0,47.375,locations_summary_20201219.csv
1608336412.887,2020-12-19T00:06:52.887500+00:00,-76.734777,-99.184728,0.0,2,0;1,210.0;280.0;205.0;280.0,15.175,locations_summary_20201219.csv
1608422733.688,2020-12-20T00:05:33.687500+00:00,-77.36863,-100.827986,0.0,2,0;1,205.0;325.0;75.0;325.0,13.225,locations_summary_20201220.csv
1608509230.05,2020-12-21T00:07:10.050000+00:00,-77.338046,-100.65184,0.0,5,0;1,80.0;145.0;190.0;145.0;190.0;320.0;125.0;320.0;345.0;320.0,180.8,locations_summary_20201221.csv
1608595603.275,2020-12-22T00:06:43.275000+00:00,-77.217735,-108.722861,0.0,2,0;1,270.0;240.0;275.0;65.0,86.15,locations_summary_20201222.csv
1608595575.0,2020-12-22T00:06:15+00:00,-77.298825,-103.563574,0.0,2,0;1,270.0;185.0;270.0;5.0,5.75,locations_summary_20201222.csv
1608595589.85,2020-12-22T00:06:29.850000+00:00,-78.733577,-104.114943,0.0,2,0;1,30.0;185.0;30.0;5.0,5.75,locations_summary_20201222.csv
1608595698.412,2020-12-22T00:08:18.412500+00:00,-76.452172,-97.355809,0.0,2,0;1,220.0;265.0;220.0;85.0,16.325,locations_summary_20201222.csv
1608595865.525,2020-12-22T00:11:05.525000+00:00,-77.106134,-105.276557,0.0,2,0;1,280.0;225.0;280.0;215.0,3.45,locations_summary_20201222.csv
1608681921.7,2020-12-23T00:05:21.700000+00:00,-76.349648,-101.205656,0.0,3,0;1,165.0;65.0;355.0;65.0;170.0;65.0,11.95,locations_summary_20201223.csv
1608681936.087,2020-12-23T00:05:36.087500+00:00,-76.988764,-100.658102,0.0,2,0;1,355.0;125.0;170.0;125.0,7.225,locations_summary_20201223.csv
1608768347.438,2020-12-24T00:05:47.437500+00:00,-76.479178,-101.786787,0.0,2,0;1,160.0;70.0;160.0;80.0,17.375,locations_summary_20201224.csv
1608768470.638,2020-12-24T00:07:50.637500+00:00,-78.391225,-106.19488,0.0,2,0;1,50.0;200.0;50.0;200.0,22.875,locations_summary_20201224.csv
1608854828.225,2020-12-25T00:07:08.224999+00:00,-76.574209,-103.134686,0.0,2,0;1,325.0;50.0;315.0;190.0,203.3,locations_summary_20201225.csv
1608854858.875,2020-12-25T00:07:38.874999+00:00,-77.071185,-99.472348,0.0,2,0;1,50.0;300.0;40.0;300.0,196.75,locations_summary_20201225.csv
1608941154.1,2020-12-26T00:05:54.100000+00:00,-77.000968,-103.522448,0.0,3,0;1,300.0;0.0;110.0;15.0;110.0;185.0,52.85,locations_summary_20201226.csv
1608941150.438,2020-12-26T00:05:50.437500+00:00,-76.431041,-103.145403,0.0,4,0;1,325.0;0.0;325.0;15.0;325.0;45.0;325.0;185.0,22.375,locations_summary_20201226.csv
1609027646.688,2020-12-27T00:07:26.687500+00:00,-76.64712,-100.726824,0.0,2,0;1,355.0;280.0;355.0;95.0,274.025,locations_summary_20201227.csv
1609027667.688,2020-12-27T00:07:47.687500+00:00,-77.778412,-102.095552,0.0,2,0;1,225.0;350.0;30.0;345.0,161.575,locations_summary_20201227.csv
1609113930.763,2020-12-28T00:05:30.762500+00:00,-77.332897,-100.937889,0.0,2,0;1,90.0;145.0;230.0;145.0,5.225,locations_summary_20201228.csv
1609200316.25,2020-12-29T00:05:16.250000+00:00,-75.52085,-105.944859,0.0,2,0;1,325.0;330.0;325.0;330.0,15.95,locations_summary_20201229.csv
1609242157.0,2020-12-29T11:42:37+00:00,-76.922661,-100.760202,0.0,3,0;1,0.0;295.0;340.0;125.0;170.0;125.0,41770.925,locations_summary_20201229.csv
1609286754.2,2020-12-30T00:05:54.200001+00:00,-77.379853,-102.494869,0.0,2,0;1,260.0;170.0;260.0;165.0,4.85,locations_summary_20201230.csv
1609286772.575,2020-12-30T00:06:12.575001+00:00,-77.690896,-102.198556,0.0,2,0;1,45.0;170.0;45.0;165.0,4.85,locations_summary_20201230.csv
1609286839.975,2020-12-30T00:07:19.975000+00:00,-77.095036,-99.666832,0.0,2,0;1,45.0;125.0;40.0;300.0,84.0,locations_summary_20201230.csv
1609286822.425,2020-12-30T00:07:02.425001+00:00,-76.924663,-100.620165,0.0,2,0;1,175.0;125.0;175.0;295.0,14.7,locations_summary_20201230.csv
1609286921.938,2020-12-30T00:08:41.937500+00:00,-77.307895,-100.578275,0.0,2,0;1,40.0;145.0;200.0;315.0,70.825,locations_summary_20201230.csv
1609373118.175,2020-12-31T00:05:18.175000+00:00,-76.705147,-104.200624,0.0,3,0;1,125.0;60.0;125.0;245.0;125.0;45.0,14.7,locations_summary_20201231.csv
1609459511.413,2021-01-01T00:05:11.412500+00:00,-76.212306,-98.963914,0.0,2,0;1,15.0;70.0;200.0;70.0,10.225,locations_summary_20210101.csv
1609459544.487,2021-01-01T00:05:44.487500+00:00,-76.462625,-103.048261,0.0,2,0;1,145.0;10.0;145.0;230.0,17.025,locations_summary_20210101.csv
1609545952.65,2021-01-02T00:05:52.650000+00:00,-76.757843,-100.295887,0.0,2,0;1,0.0;100.0;10.0;110.0,63.05,locations_summary_20210102.csv
1609545961.275,2021-01-02T00:06:01.275000+00:00,-76.535051,-103.831274,0.0,2,0;1,315.0;100.0;315.0;110.0,27.35,locations_summary_20210102.csv
1609632371.638,2021-01-03T00:06:11.637500+00:00,-77.052143,-106.621553,0.0,2,0;1,100.0;240.0;100.0;55.0,136.125,locations_summary_20210103.csv
1609632351.4,2021-01-03T00:05:51.400000+00:00,-77.256126,-100.270807,0.0,2,0;1,35.0;315.0;240.0;315.0,21.2,locations_summary_20210103.csv
1609670858.987,2021-01-03T10:47:38.987500+00:00,-76.463132,-97.906049,0.0,2,0;1,215.0;85.0;35.0;265.0,76840.175,locations_summary_20210103.csv
1609718839.062,2021-01-04T00:07:19.062500+00:00,-76.973331,-105.812247,0.0,2,0;1,285.0;235.0;285.0;235.0,13.825,locations_summary_20210104.csv
1609718861.35,2021-01-04T00:07:41.350000+00:00,-76.555862,-103.214766,0.0,2,0;1,320.0;235.0;320.0;220.0,11.75,locations_summary_20210104.csv
1609805155.113,2021-01-05T00:05:55.112500+00:00,-76.336561,-102.447352,0.0,2,0;1,335.0;230.0;335.0;210.0,87.625,locations_summary_20210105.csv
1609805159.363,2021-01-05T00:05:59.362500+00:00,-76.633764,-103.397677,0.0,2,0;1,315.0;5.0;315.0;45.0,14.325,locations_summary_20210105.csv
1609903209.175,2021-01-06T03:20:09.175000+00:00,-76.85973,-99.743735,0.0,2,0;1,15.0;115.0;205.0;285.0,22892.3,locations_summary_20210106.csv
1609977925.45,2021-01-07T00:05:25.450000+00:00,-76.551817,-103.070728,0.0,3,0;1,320.0;270.0;320.0;85.0;325.0;240.0,273.55,locations_summary_20210107.csv
1610064415.075,2021-01-08T00:06:55.075000+00:00,-77.109285,-99.662045,0.0,5,0;1,205.0;295.0;45.0;120.0;45.0;305.0;70.0;305.0;225.0;130.0,3778.75,locations_summary_20210108.csv
1610064322.763,2021-01-08T00:05:22.762500+00:00,-77.050501,-98.75961,0.0,2,0;1,235.0;295.0;60.0;295.0,4.525,locations_summary_20210108.csv
1610064341.525,2021-01-08T00:05:41.525000+00:00,-77.331774,-100.64033,0.0,3,0;1,235.0;140.0;60.0;140.0;225.0;325.0,2543.9,locations_summary_20210108.csv
1610065830.838,2021-01-08T00:30:30.837500+00:00,-76.364826,-102.604754,0.0,2,0;1,330.0;220.0;335.0;35.0,1914.375,locations_summary_20210108.csv
1610150708.2,2021-01-09T00:05:08.200000+00:00,-77.009971,-103.197328,0.0,2,0;1,295.0;180.0;295.0;175.0,10.55,locations_summary_20210109.csv
1610150814.1,2021-01-09T00:06:54.100000+00:00,-77.301347,-104.452439,0.0,2,0;1,85.0;20.0;95.0;20.0,5.7,locations_summary_20210109.csv
1610237216.225,2021-01-10T00:06:56.225000+00:00,-77.851495,-101.235175,0.0,2,0;1,200.0;160.0;15.0;340.0,211.8,locations_summary_20210110.csv
1610249863.65,2021-01-10T03:37:43.650000+00:00,-77.049777,-99.615976,0.0,2,0;1,220.0;295.0;35.0;125.0,25386.7,locations_summary_20210110.csv
1610237228.125,2021-01-10T00:07:08.125000+00:00,-76.502826,-102.365003,0.0,3,0;1,330.0;245.0;330.0;75.0;155.0;75.0,13.7,locations_summary_20210110.csv
1610323520.1,2021-01-11T00:05:20.100000+00:00,-76.485282,-102.539543,0.0,3,0;1,330.0;70.0;330.0;220.0;330.0;260.0,21.075,locations_summary_20210111.csv
1610323639.163,2021-01-11T00:07:19.162500+00:00,-76.482919,-101.108313,0.0,2,0;1,350.0;260.0;350.0;260.0,11.225,locations_summary_20210111.csv
1610409979.0,2021-01-12T00:06:19+00:00,-77.761844,-101.881093,0.0,2,0;1,40.0;165.0;30.0;165.0,20.8,locations_summary_20210112.csv
1610496445.437,2021-01-13T00:07:25.437499+00:00,-77.154393,-107.727868,0.0,4,0;1,95.0;240.0;95.0;240.0;275.0;240.0;275.0;240.0,24.275,locations_summary_20210113.csv
1610496489.887,2021-01-13T00:08:09.887499+00:00,-76.556572,-103.736742,0.0,2,0;1,135.0;70.0;135.0;290.0,3.775,locations_summary_20210113.csv
1610496513.937,2021-01-13T00:08:33.937499+00:00,-77.250756,-99.01458,0.0,2,0;1,90.0;125.0;250.0;125.0,7.625,locations_summary_20210113.csv
1610496532.95,2021-01-13T00:08:52.949999+00:00,-77.329873,-101.727647,0.0,3,0;1,90.0;155.0;250.0;155.0;90.0;155.0,24.5,locations_summary_20210113.csv
1610582762.338,2021-01-14T00:06:02.337500+00:00,-76.532872,-101.377883,0.0,2,0;1,345.0;90.0;345.0;80.0,7.875,locations_summary_20210114.csv
1610582833.0,2021-01-14T00:07:13+00:00,-76.598767,-103.551399,0.0,3,0;1,315.0;230.0;315.0;270.0;315.0;45.0,15.0,locations_summary_20210114.csv
1610669164.6,2021-01-15T00:06:04.599999+00:00,-76.603526,-103.348994,0.0,3,0;1,320.0;170.0;135.0;200.0;135.0;190.0,60.425,locations_summary_20210115.csv
1610755560.288,2021-01-16T00:06:00.287500+00:00,-75.68119,-100.782655,0.0,2,0;1,0.0;35.0;175.0;210.0,105.225,locations_summary_20210116.csv
1610755540.425,2021-01-16T00:05:40.425000+00:00,-77.679715,-100.169868,0.0,2,0;1,0.0;150.0;340.0;325.0,48.5,locations_summary_20210116.csv
1610755560.013,2021-01-16T00:06:00.012500+00:00,-77.39085,-100.989555,0.0,2,0;1,230.0;150.0;55.0;325.0,56.125,locations_summary_20210116.csv
1610755550.375,2021-01-16T00:05:50.375000+00:00,-76.495711,-101.760354,0.0,2,0;1,340.0;270.0;340.0;245.0,12.55,locations_summary_20210116.csv
